"date"	"annee"	"mois"	"jour"	"secteur"	"horaire"	"type"	"observateurs"	"statut"	"taille"	"nombre"	"total_type_statut"	"commentaires"	"commentaires_secteur"
2024-09-04	2024	"septembre"	4	"Malfalcu"	09:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"ancre"	"18_24"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	09:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"ancre"	"24_45"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	09:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"ancre"	"45"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	09:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"bouee"	"8"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	09:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"bouee"	"8_18"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	09:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"bouee"	"18_24"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	09:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"bouee"	"24_45"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	09:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"bouee"	"45"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	09:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"navigation"	"8"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	09:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"navigation"	"8_18"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	09:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"navigation"	"18_24"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	09:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"navigation"	"24_45"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	09:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"navigation"	"45"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	12:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"ancre"	"8"	0	1	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	12:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"ancre"	"8_18"	1	1	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	12:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"ancre"	"18_24"	0	1	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	12:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"ancre"	"24_45"	0	1	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	12:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"ancre"	"45"	0	1	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	12:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"bouee"	"8"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	12:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"bouee"	"8_18"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	12:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"bouee"	"18_24"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	12:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"bouee"	"24_45"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	12:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"bouee"	"45"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	12:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"navigation"	"8"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	12:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"navigation"	"8_18"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	12:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"navigation"	"18_24"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	12:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"navigation"	"24_45"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	12:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"navigation"	"45"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	12:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"ancre"	"8"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	12:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"ancre"	"8_18"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	12:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"ancre"	"18_24"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	12:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"ancre"	"24_45"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	12:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"ancre"	"45"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	12:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"bouee"	"8"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	12:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"bouee"	"8_18"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	12:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"bouee"	"18_24"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	12:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"bouee"	"24_45"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	12:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"bouee"	"45"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	12:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"navigation"	"8"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	12:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"navigation"	"8_18"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	12:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"navigation"	"18_24"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	12:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"navigation"	"24_45"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	12:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"navigation"	"45"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	15:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"ancre"	"8"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	15:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"ancre"	"8_18"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	15:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"ancre"	"18_24"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	15:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"ancre"	"24_45"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	15:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"ancre"	"45"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	15:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"bouee"	"8"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	15:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"bouee"	"8_18"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	15:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"bouee"	"18_24"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	15:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"bouee"	"24_45"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	15:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"bouee"	"45"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	15:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"navigation"	"8"	3	3	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	15:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"navigation"	"8_18"	0	3	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	15:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"navigation"	"18_24"	0	3	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	15:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"navigation"	"24_45"	0	3	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	15:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"navigation"	"45"	0	3	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	15:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"ancre"	"8"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	15:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"ancre"	"8_18"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	15:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"ancre"	"18_24"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	15:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"ancre"	"24_45"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	15:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"ancre"	"45"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	15:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"bouee"	"8"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	15:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"bouee"	"8_18"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	15:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"bouee"	"18_24"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	15:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"bouee"	"24_45"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	15:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"bouee"	"45"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	15:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"navigation"	"8"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	15:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"navigation"	"8_18"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	15:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"navigation"	"18_24"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	15:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"navigation"	"24_45"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	15:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"navigation"	"45"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	17:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"ancre"	"8"	0	0	"non realise"	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	17:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"ancre"	"8_18"	0	0	"non realise"	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	17:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"ancre"	"18_24"	0	0	"non realise"	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	17:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"ancre"	"24_45"	0	0	"non realise"	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	17:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"ancre"	"45"	0	0	"non realise"	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	17:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"bouee"	"8"	0	0	"non realise"	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	17:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"bouee"	"8_18"	0	0	"non realise"	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	17:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"bouee"	"18_24"	0	0	"non realise"	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	17:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"bouee"	"24_45"	0	0	"non realise"	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	17:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"bouee"	"45"	0	0	"non realise"	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	17:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"navigation"	"8"	0	0	"non realise"	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	17:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"navigation"	"8_18"	0	0	"non realise"	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	17:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"navigation"	"18_24"	0	0	"non realise"	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	17:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"navigation"	"24_45"	0	0	"non realise"	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	17:00:00	"Moteur"	"Frederic Sorbara, Laurent Ceccaldi"	"navigation"	"45"	0	0	"non realise"	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	17:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"ancre"	"8"	0	0	"non realise"	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	17:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"ancre"	"8_18"	0	0	"non realise"	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	17:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"ancre"	"18_24"	0	0	"non realise"	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	17:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"ancre"	"24_45"	0	0	"non realise"	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	17:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"ancre"	"45"	0	0	"non realise"	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	17:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"bouee"	"8"	0	0	"non realise"	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	17:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"bouee"	"8_18"	0	0	"non realise"	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	17:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"bouee"	"18_24"	0	0	"non realise"	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	17:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"bouee"	"24_45"	0	0	"non realise"	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	17:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"bouee"	"45"	0	0	"non realise"	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	17:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"navigation"	"8"	0	0	"non realise"	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	17:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"navigation"	"8_18"	0	0	"non realise"	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	17:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"navigation"	"18_24"	0	0	"non realise"	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	17:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"navigation"	"24_45"	0	0	"non realise"	NA
2024-09-04	2024	"septembre"	4	"Malfalcu"	17:00:00	"Voilier"	"Frederic Sorbara, Laurent Ceccaldi"	"navigation"	"45"	0	0	"non realise"	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	09:00:00	"Moteur"	"Alexandre Crispi, Axel Priouzeau"	"ancre"	"8"	1	1	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	09:00:00	"Moteur"	"Alexandre Crispi, Axel Priouzeau"	"ancre"	"8_18"	0	1	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	09:00:00	"Moteur"	"Alexandre Crispi, Axel Priouzeau"	"ancre"	"18_24"	0	1	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	09:00:00	"Moteur"	"Alexandre Crispi, Axel Priouzeau"	"ancre"	"24_45"	0	1	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	09:00:00	"Moteur"	"Alexandre Crispi, Axel Priouzeau"	"ancre"	"45"	0	1	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	09:00:00	"Moteur"	"Alexandre Crispi, Axel Priouzeau"	"bouee"	"8"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	09:00:00	"Moteur"	"Alexandre Crispi, Axel Priouzeau"	"bouee"	"8_18"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	09:00:00	"Moteur"	"Alexandre Crispi, Axel Priouzeau"	"bouee"	"18_24"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	09:00:00	"Moteur"	"Alexandre Crispi, Axel Priouzeau"	"bouee"	"24_45"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	09:00:00	"Moteur"	"Alexandre Crispi, Axel Priouzeau"	"bouee"	"45"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	09:00:00	"Moteur"	"Alexandre Crispi, Axel Priouzeau"	"navigation"	"8"	3	3	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	09:00:00	"Moteur"	"Alexandre Crispi, Axel Priouzeau"	"navigation"	"8_18"	0	3	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	09:00:00	"Moteur"	"Alexandre Crispi, Axel Priouzeau"	"navigation"	"18_24"	0	3	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	09:00:00	"Moteur"	"Alexandre Crispi, Axel Priouzeau"	"navigation"	"24_45"	0	3	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	09:00:00	"Moteur"	"Alexandre Crispi, Axel Priouzeau"	"navigation"	"45"	0	3	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	09:00:00	"Voilier"	"Alexandre Crispi, Axel Priouzeau"	"ancre"	"8"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	09:00:00	"Voilier"	"Alexandre Crispi, Axel Priouzeau"	"ancre"	"8_18"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	09:00:00	"Voilier"	"Alexandre Crispi, Axel Priouzeau"	"ancre"	"18_24"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	09:00:00	"Voilier"	"Alexandre Crispi, Axel Priouzeau"	"ancre"	"24_45"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	09:00:00	"Voilier"	"Alexandre Crispi, Axel Priouzeau"	"ancre"	"45"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	09:00:00	"Voilier"	"Alexandre Crispi, Axel Priouzeau"	"bouee"	"8"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	09:00:00	"Voilier"	"Alexandre Crispi, Axel Priouzeau"	"bouee"	"8_18"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	09:00:00	"Voilier"	"Alexandre Crispi, Axel Priouzeau"	"bouee"	"18_24"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	09:00:00	"Voilier"	"Alexandre Crispi, Axel Priouzeau"	"bouee"	"24_45"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	09:00:00	"Voilier"	"Alexandre Crispi, Axel Priouzeau"	"bouee"	"45"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	09:00:00	"Voilier"	"Alexandre Crispi, Axel Priouzeau"	"navigation"	"8"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	09:00:00	"Voilier"	"Alexandre Crispi, Axel Priouzeau"	"navigation"	"8_18"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	09:00:00	"Voilier"	"Alexandre Crispi, Axel Priouzeau"	"navigation"	"18_24"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	09:00:00	"Voilier"	"Alexandre Crispi, Axel Priouzeau"	"navigation"	"24_45"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	09:00:00	"Voilier"	"Alexandre Crispi, Axel Priouzeau"	"navigation"	"45"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	12:00:00	"Moteur"	"Alexandre Crispi, Axel Priouzeau"	"ancre"	"8"	3	3	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	12:00:00	"Moteur"	"Alexandre Crispi, Axel Priouzeau"	"ancre"	"8_18"	0	3	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	12:00:00	"Moteur"	"Alexandre Crispi, Axel Priouzeau"	"ancre"	"18_24"	0	3	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	12:00:00	"Moteur"	"Alexandre Crispi, Axel Priouzeau"	"ancre"	"24_45"	0	3	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	12:00:00	"Moteur"	"Alexandre Crispi, Axel Priouzeau"	"ancre"	"45"	0	3	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	12:00:00	"Moteur"	"Alexandre Crispi, Axel Priouzeau"	"bouee"	"8"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	12:00:00	"Moteur"	"Alexandre Crispi, Axel Priouzeau"	"bouee"	"8_18"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	12:00:00	"Moteur"	"Alexandre Crispi, Axel Priouzeau"	"bouee"	"18_24"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	12:00:00	"Moteur"	"Alexandre Crispi, Axel Priouzeau"	"bouee"	"24_45"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	12:00:00	"Moteur"	"Alexandre Crispi, Axel Priouzeau"	"bouee"	"45"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	12:00:00	"Moteur"	"Alexandre Crispi, Axel Priouzeau"	"navigation"	"8"	6	6	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	12:00:00	"Moteur"	"Alexandre Crispi, Axel Priouzeau"	"navigation"	"8_18"	0	6	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	12:00:00	"Moteur"	"Alexandre Crispi, Axel Priouzeau"	"navigation"	"18_24"	0	6	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	12:00:00	"Moteur"	"Alexandre Crispi, Axel Priouzeau"	"navigation"	"24_45"	0	6	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	12:00:00	"Moteur"	"Alexandre Crispi, Axel Priouzeau"	"navigation"	"45"	0	6	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	12:00:00	"Voilier"	"Alexandre Crispi, Axel Priouzeau"	"ancre"	"8"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	12:00:00	"Voilier"	"Alexandre Crispi, Axel Priouzeau"	"ancre"	"8_18"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	12:00:00	"Voilier"	"Alexandre Crispi, Axel Priouzeau"	"ancre"	"18_24"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	12:00:00	"Voilier"	"Alexandre Crispi, Axel Priouzeau"	"ancre"	"24_45"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	12:00:00	"Voilier"	"Alexandre Crispi, Axel Priouzeau"	"ancre"	"45"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	12:00:00	"Voilier"	"Alexandre Crispi, Axel Priouzeau"	"bouee"	"8"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	12:00:00	"Voilier"	"Alexandre Crispi, Axel Priouzeau"	"bouee"	"8_18"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	12:00:00	"Voilier"	"Alexandre Crispi, Axel Priouzeau"	"bouee"	"18_24"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	12:00:00	"Voilier"	"Alexandre Crispi, Axel Priouzeau"	"bouee"	"24_45"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	12:00:00	"Voilier"	"Alexandre Crispi, Axel Priouzeau"	"bouee"	"45"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	12:00:00	"Voilier"	"Alexandre Crispi, Axel Priouzeau"	"navigation"	"8"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	12:00:00	"Voilier"	"Alexandre Crispi, Axel Priouzeau"	"navigation"	"8_18"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	12:00:00	"Voilier"	"Alexandre Crispi, Axel Priouzeau"	"navigation"	"18_24"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	12:00:00	"Voilier"	"Alexandre Crispi, Axel Priouzeau"	"navigation"	"24_45"	0	0	NA	NA
2024-09-04	2024	"septembre"	4	"Mezzanu"	12:00:00	"Voilier"	"Alexandre Crispi, Axel Priouzeau"	"navigation"	"45"	0	0	NA	NA
