"date","annee","mois","secteur","horaire","type","statut","taille","nombre","total_type_statut","commentaires"
2020-07-29,2020,"juillet","Mezzanu",12:00:00,"Moteur","ancre","L<8",10,23,NA
2020-07-29,2020,"juillet","Mezzanu",12:00:00,"Moteur","ancre","8<L<18",11,23,NA
2020-07-29,2020,"juillet","Mezzanu",12:00:00,"Moteur","ancre","18<L<24",0,23,NA
2020-07-29,2020,"juillet","Mezzanu",12:00:00,"Moteur","ancre","24<L<45",2,23,NA
2020-07-29,2020,"juillet","Mezzanu",12:00:00,"Moteur","ancre","L>45",0,23,NA
2020-07-29,2020,"juillet","Mezzanu",12:00:00,"Moteur","bouee","L<8",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",12:00:00,"Moteur","bouee","8<L<18",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",12:00:00,"Moteur","bouee","18<L<24",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",12:00:00,"Moteur","bouee","24<L<45",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",12:00:00,"Moteur","bouee","L>45",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",12:00:00,"Moteur","navigation","L<8",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",12:00:00,"Moteur","navigation","8<L<18",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",12:00:00,"Moteur","navigation","18<L<24",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",12:00:00,"Moteur","navigation","24<L<45",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",12:00:00,"Moteur","navigation","L>45",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",12:00:00,"Voilier","ancre","L<8",0,1,NA
2020-07-29,2020,"juillet","Mezzanu",12:00:00,"Voilier","ancre","8<L<18",1,1,NA
2020-07-29,2020,"juillet","Mezzanu",12:00:00,"Voilier","ancre","18<L<24",0,1,NA
2020-07-29,2020,"juillet","Mezzanu",12:00:00,"Voilier","ancre","24<L<45",0,1,NA
2020-07-29,2020,"juillet","Mezzanu",12:00:00,"Voilier","ancre","L>45",0,1,NA
2020-07-29,2020,"juillet","Mezzanu",12:00:00,"Voilier","bouee","L<8",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",12:00:00,"Voilier","bouee","8<L<18",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",12:00:00,"Voilier","bouee","18<L<24",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",12:00:00,"Voilier","bouee","24<L<45",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",12:00:00,"Voilier","bouee","L>45",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",12:00:00,"Voilier","navigation","L<8",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",12:00:00,"Voilier","navigation","8<L<18",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",12:00:00,"Voilier","navigation","18<L<24",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",12:00:00,"Voilier","navigation","24<L<45",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",12:00:00,"Voilier","navigation","L>45",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",15:00:00,"Moteur","ancre","L<8",10,27,NA
2020-07-29,2020,"juillet","Mezzanu",15:00:00,"Moteur","ancre","8<L<18",12,27,NA
2020-07-29,2020,"juillet","Mezzanu",15:00:00,"Moteur","ancre","18<L<24",3,27,NA
2020-07-29,2020,"juillet","Mezzanu",15:00:00,"Moteur","ancre","24<L<45",2,27,NA
2020-07-29,2020,"juillet","Mezzanu",15:00:00,"Moteur","ancre","L>45",0,27,NA
2020-07-29,2020,"juillet","Mezzanu",15:00:00,"Moteur","bouee","L<8",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",15:00:00,"Moteur","bouee","8<L<18",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",15:00:00,"Moteur","bouee","18<L<24",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",15:00:00,"Moteur","bouee","24<L<45",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",15:00:00,"Moteur","bouee","L>45",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",15:00:00,"Moteur","navigation","L<8",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",15:00:00,"Moteur","navigation","8<L<18",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",15:00:00,"Moteur","navigation","18<L<24",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",15:00:00,"Moteur","navigation","24<L<45",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",15:00:00,"Moteur","navigation","L>45",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",15:00:00,"Voilier","ancre","L<8",0,6,NA
2020-07-29,2020,"juillet","Mezzanu",15:00:00,"Voilier","ancre","8<L<18",5,6,NA
2020-07-29,2020,"juillet","Mezzanu",15:00:00,"Voilier","ancre","18<L<24",0,6,NA
2020-07-29,2020,"juillet","Mezzanu",15:00:00,"Voilier","ancre","24<L<45",1,6,NA
2020-07-29,2020,"juillet","Mezzanu",15:00:00,"Voilier","ancre","L>45",0,6,NA
2020-07-29,2020,"juillet","Mezzanu",15:00:00,"Voilier","bouee","L<8",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",15:00:00,"Voilier","bouee","8<L<18",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",15:00:00,"Voilier","bouee","18<L<24",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",15:00:00,"Voilier","bouee","24<L<45",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",15:00:00,"Voilier","bouee","L>45",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",15:00:00,"Voilier","navigation","L<8",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",15:00:00,"Voilier","navigation","8<L<18",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",15:00:00,"Voilier","navigation","18<L<24",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",15:00:00,"Voilier","navigation","24<L<45",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",15:00:00,"Voilier","navigation","L>45",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",17:00:00,"Moteur","ancre","L<8",19,35,NA
2020-07-29,2020,"juillet","Mezzanu",17:00:00,"Moteur","ancre","8<L<18",11,35,NA
2020-07-29,2020,"juillet","Mezzanu",17:00:00,"Moteur","ancre","18<L<24",2,35,NA
2020-07-29,2020,"juillet","Mezzanu",17:00:00,"Moteur","ancre","24<L<45",3,35,NA
2020-07-29,2020,"juillet","Mezzanu",17:00:00,"Moteur","ancre","L>45",0,35,NA
2020-07-29,2020,"juillet","Mezzanu",17:00:00,"Moteur","bouee","L<8",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",17:00:00,"Moteur","bouee","8<L<18",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",17:00:00,"Moteur","bouee","18<L<24",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",17:00:00,"Moteur","bouee","24<L<45",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",17:00:00,"Moteur","bouee","L>45",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",17:00:00,"Moteur","navigation","L<8",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",17:00:00,"Moteur","navigation","8<L<18",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",17:00:00,"Moteur","navigation","18<L<24",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",17:00:00,"Moteur","navigation","24<L<45",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",17:00:00,"Moteur","navigation","L>45",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",17:00:00,"Voilier","ancre","L<8",0,4,NA
2020-07-29,2020,"juillet","Mezzanu",17:00:00,"Voilier","ancre","8<L<18",3,4,NA
2020-07-29,2020,"juillet","Mezzanu",17:00:00,"Voilier","ancre","18<L<24",0,4,NA
2020-07-29,2020,"juillet","Mezzanu",17:00:00,"Voilier","ancre","24<L<45",1,4,NA
2020-07-29,2020,"juillet","Mezzanu",17:00:00,"Voilier","ancre","L>45",0,4,NA
2020-07-29,2020,"juillet","Mezzanu",17:00:00,"Voilier","bouee","L<8",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",17:00:00,"Voilier","bouee","8<L<18",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",17:00:00,"Voilier","bouee","18<L<24",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",17:00:00,"Voilier","bouee","24<L<45",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",17:00:00,"Voilier","bouee","L>45",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",17:00:00,"Voilier","navigation","L<8",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",17:00:00,"Voilier","navigation","8<L<18",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",17:00:00,"Voilier","navigation","18<L<24",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",17:00:00,"Voilier","navigation","24<L<45",NA,NA,NA
2020-07-29,2020,"juillet","Mezzanu",17:00:00,"Voilier","navigation","L>45",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",09:00:00,"Moteur","ancre","L<8",2,15,NA
2020-07-29,2020,"juillet","Saleccia",09:00:00,"Moteur","ancre","8<L<18",10,15,NA
2020-07-29,2020,"juillet","Saleccia",09:00:00,"Moteur","ancre","18<L<24",2,15,NA
2020-07-29,2020,"juillet","Saleccia",09:00:00,"Moteur","ancre","24<L<45",1,15,NA
2020-07-29,2020,"juillet","Saleccia",09:00:00,"Moteur","ancre","L>45",0,15,NA
2020-07-29,2020,"juillet","Saleccia",09:00:00,"Moteur","bouee","L<8",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",09:00:00,"Moteur","bouee","8<L<18",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",09:00:00,"Moteur","bouee","18<L<24",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",09:00:00,"Moteur","bouee","24<L<45",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",09:00:00,"Moteur","bouee","L>45",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",09:00:00,"Moteur","navigation","L<8",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",09:00:00,"Moteur","navigation","8<L<18",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",09:00:00,"Moteur","navigation","18<L<24",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",09:00:00,"Moteur","navigation","24<L<45",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",09:00:00,"Moteur","navigation","L>45",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",09:00:00,"Voilier","ancre","L<8",0,22,NA
2020-07-29,2020,"juillet","Saleccia",09:00:00,"Voilier","ancre","8<L<18",22,22,NA
2020-07-29,2020,"juillet","Saleccia",09:00:00,"Voilier","ancre","18<L<24",0,22,NA
2020-07-29,2020,"juillet","Saleccia",09:00:00,"Voilier","ancre","24<L<45",0,22,NA
2020-07-29,2020,"juillet","Saleccia",09:00:00,"Voilier","ancre","L>45",0,22,NA
2020-07-29,2020,"juillet","Saleccia",09:00:00,"Voilier","bouee","L<8",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",09:00:00,"Voilier","bouee","8<L<18",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",09:00:00,"Voilier","bouee","18<L<24",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",09:00:00,"Voilier","bouee","24<L<45",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",09:00:00,"Voilier","bouee","L>45",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",09:00:00,"Voilier","navigation","L<8",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",09:00:00,"Voilier","navigation","8<L<18",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",09:00:00,"Voilier","navigation","18<L<24",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",09:00:00,"Voilier","navigation","24<L<45",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",09:00:00,"Voilier","navigation","L>45",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",12:00:00,"Moteur","ancre","L<8",23,36,"2 JETS"
2020-07-29,2020,"juillet","Saleccia",12:00:00,"Moteur","ancre","8<L<18",5,36,"2 JETS"
2020-07-29,2020,"juillet","Saleccia",12:00:00,"Moteur","ancre","18<L<24",6,36,"2 JETS"
2020-07-29,2020,"juillet","Saleccia",12:00:00,"Moteur","ancre","24<L<45",2,36,"2 JETS"
2020-07-29,2020,"juillet","Saleccia",12:00:00,"Moteur","ancre","L>45",0,36,"2 JETS"
2020-07-29,2020,"juillet","Saleccia",12:00:00,"Moteur","bouee","L<8",NA,NA,"2 JETS"
2020-07-29,2020,"juillet","Saleccia",12:00:00,"Moteur","bouee","8<L<18",NA,NA,"2 JETS"
2020-07-29,2020,"juillet","Saleccia",12:00:00,"Moteur","bouee","18<L<24",NA,NA,"2 JETS"
2020-07-29,2020,"juillet","Saleccia",12:00:00,"Moteur","bouee","24<L<45",NA,NA,"2 JETS"
2020-07-29,2020,"juillet","Saleccia",12:00:00,"Moteur","bouee","L>45",NA,NA,"2 JETS"
2020-07-29,2020,"juillet","Saleccia",12:00:00,"Moteur","navigation","L<8",NA,NA,"2 JETS"
2020-07-29,2020,"juillet","Saleccia",12:00:00,"Moteur","navigation","8<L<18",NA,NA,"2 JETS"
2020-07-29,2020,"juillet","Saleccia",12:00:00,"Moteur","navigation","18<L<24",NA,NA,"2 JETS"
2020-07-29,2020,"juillet","Saleccia",12:00:00,"Moteur","navigation","24<L<45",NA,NA,"2 JETS"
2020-07-29,2020,"juillet","Saleccia",12:00:00,"Moteur","navigation","L>45",NA,NA,"2 JETS"
2020-07-29,2020,"juillet","Saleccia",12:00:00,"Voilier","ancre","L<8",0,15,NA
2020-07-29,2020,"juillet","Saleccia",12:00:00,"Voilier","ancre","8<L<18",15,15,NA
2020-07-29,2020,"juillet","Saleccia",12:00:00,"Voilier","ancre","18<L<24",0,15,NA
2020-07-29,2020,"juillet","Saleccia",12:00:00,"Voilier","ancre","24<L<45",0,15,NA
2020-07-29,2020,"juillet","Saleccia",12:00:00,"Voilier","ancre","L>45",0,15,NA
2020-07-29,2020,"juillet","Saleccia",12:00:00,"Voilier","bouee","L<8",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",12:00:00,"Voilier","bouee","8<L<18",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",12:00:00,"Voilier","bouee","18<L<24",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",12:00:00,"Voilier","bouee","24<L<45",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",12:00:00,"Voilier","bouee","L>45",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",12:00:00,"Voilier","navigation","L<8",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",12:00:00,"Voilier","navigation","8<L<18",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",12:00:00,"Voilier","navigation","18<L<24",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",12:00:00,"Voilier","navigation","24<L<45",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",12:00:00,"Voilier","navigation","L>45",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",15:00:00,"Moteur","ancre","L<8",33,50,NA
2020-07-29,2020,"juillet","Saleccia",15:00:00,"Moteur","ancre","8<L<18",9,50,NA
2020-07-29,2020,"juillet","Saleccia",15:00:00,"Moteur","ancre","18<L<24",5,50,NA
2020-07-29,2020,"juillet","Saleccia",15:00:00,"Moteur","ancre","24<L<45",3,50,NA
2020-07-29,2020,"juillet","Saleccia",15:00:00,"Moteur","ancre","L>45",0,50,NA
2020-07-29,2020,"juillet","Saleccia",15:00:00,"Moteur","bouee","L<8",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",15:00:00,"Moteur","bouee","8<L<18",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",15:00:00,"Moteur","bouee","18<L<24",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",15:00:00,"Moteur","bouee","24<L<45",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",15:00:00,"Moteur","bouee","L>45",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",15:00:00,"Moteur","navigation","L<8",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",15:00:00,"Moteur","navigation","8<L<18",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",15:00:00,"Moteur","navigation","18<L<24",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",15:00:00,"Moteur","navigation","24<L<45",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",15:00:00,"Moteur","navigation","L>45",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",15:00:00,"Voilier","ancre","L<8",0,31,NA
2020-07-29,2020,"juillet","Saleccia",15:00:00,"Voilier","ancre","8<L<18",25,31,NA
2020-07-29,2020,"juillet","Saleccia",15:00:00,"Voilier","ancre","18<L<24",3,31,NA
2020-07-29,2020,"juillet","Saleccia",15:00:00,"Voilier","ancre","24<L<45",2,31,NA
2020-07-29,2020,"juillet","Saleccia",15:00:00,"Voilier","ancre","L>45",1,31,NA
2020-07-29,2020,"juillet","Saleccia",15:00:00,"Voilier","bouee","L<8",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",15:00:00,"Voilier","bouee","8<L<18",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",15:00:00,"Voilier","bouee","18<L<24",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",15:00:00,"Voilier","bouee","24<L<45",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",15:00:00,"Voilier","bouee","L>45",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",15:00:00,"Voilier","navigation","L<8",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",15:00:00,"Voilier","navigation","8<L<18",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",15:00:00,"Voilier","navigation","18<L<24",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",15:00:00,"Voilier","navigation","24<L<45",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",15:00:00,"Voilier","navigation","L>45",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",17:00:00,"Moteur","ancre","L<8",30,49,NA
2020-07-29,2020,"juillet","Saleccia",17:00:00,"Moteur","ancre","8<L<18",14,49,NA
2020-07-29,2020,"juillet","Saleccia",17:00:00,"Moteur","ancre","18<L<24",3,49,NA
2020-07-29,2020,"juillet","Saleccia",17:00:00,"Moteur","ancre","24<L<45",2,49,NA
2020-07-29,2020,"juillet","Saleccia",17:00:00,"Moteur","ancre","L>45",0,49,NA
2020-07-29,2020,"juillet","Saleccia",17:00:00,"Moteur","bouee","L<8",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",17:00:00,"Moteur","bouee","8<L<18",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",17:00:00,"Moteur","bouee","18<L<24",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",17:00:00,"Moteur","bouee","24<L<45",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",17:00:00,"Moteur","bouee","L>45",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",17:00:00,"Moteur","navigation","L<8",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",17:00:00,"Moteur","navigation","8<L<18",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",17:00:00,"Moteur","navigation","18<L<24",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",17:00:00,"Moteur","navigation","24<L<45",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",17:00:00,"Moteur","navigation","L>45",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",17:00:00,"Voilier","ancre","L<8",1,30,NA
2020-07-29,2020,"juillet","Saleccia",17:00:00,"Voilier","ancre","8<L<18",25,30,NA
2020-07-29,2020,"juillet","Saleccia",17:00:00,"Voilier","ancre","18<L<24",2,30,NA
2020-07-29,2020,"juillet","Saleccia",17:00:00,"Voilier","ancre","24<L<45",1,30,NA
2020-07-29,2020,"juillet","Saleccia",17:00:00,"Voilier","ancre","L>45",1,30,NA
2020-07-29,2020,"juillet","Saleccia",17:00:00,"Voilier","bouee","L<8",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",17:00:00,"Voilier","bouee","8<L<18",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",17:00:00,"Voilier","bouee","18<L<24",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",17:00:00,"Voilier","bouee","24<L<45",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",17:00:00,"Voilier","bouee","L>45",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",17:00:00,"Voilier","navigation","L<8",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",17:00:00,"Voilier","navigation","8<L<18",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",17:00:00,"Voilier","navigation","18<L<24",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",17:00:00,"Voilier","navigation","24<L<45",NA,NA,NA
2020-07-29,2020,"juillet","Saleccia",17:00:00,"Voilier","navigation","L>45",NA,NA,NA
2020-08-13,2020,"août","Fiume Santu",09:00:00,"Moteur","ancre","L<8",7,13,"10h15"
2020-08-13,2020,"août","Fiume Santu",09:00:00,"Moteur","ancre","8<L<18",6,13,"10h15"
2020-08-13,2020,"août","Fiume Santu",09:00:00,"Moteur","ancre","18<L<24",0,13,"10h15"
2020-08-13,2020,"août","Fiume Santu",09:00:00,"Moteur","ancre","24<L<45",0,13,"10h15"
2020-08-13,2020,"août","Fiume Santu",09:00:00,"Moteur","ancre","L>45",0,13,"10h15"
2020-08-13,2020,"août","Fiume Santu",09:00:00,"Moteur","bouee","L<8",NA,NA,"10h15"
2020-08-13,2020,"août","Fiume Santu",09:00:00,"Moteur","bouee","8<L<18",NA,NA,"10h15"
2020-08-13,2020,"août","Fiume Santu",09:00:00,"Moteur","bouee","18<L<24",NA,NA,"10h15"
2020-08-13,2020,"août","Fiume Santu",09:00:00,"Moteur","bouee","24<L<45",NA,NA,"10h15"
2020-08-13,2020,"août","Fiume Santu",09:00:00,"Moteur","bouee","L>45",NA,NA,"10h15"
2020-08-13,2020,"août","Fiume Santu",09:00:00,"Moteur","navigation","L<8",NA,NA,"10h15"
2020-08-13,2020,"août","Fiume Santu",09:00:00,"Moteur","navigation","8<L<18",NA,NA,"10h15"
2020-08-13,2020,"août","Fiume Santu",09:00:00,"Moteur","navigation","18<L<24",NA,NA,"10h15"
2020-08-13,2020,"août","Fiume Santu",09:00:00,"Moteur","navigation","24<L<45",NA,NA,"10h15"
2020-08-13,2020,"août","Fiume Santu",09:00:00,"Moteur","navigation","L>45",NA,NA,"10h15"
2020-08-13,2020,"août","Fiume Santu",09:00:00,"Voilier","ancre","L<8",0,7,"10h15"
2020-08-13,2020,"août","Fiume Santu",09:00:00,"Voilier","ancre","8<L<18",7,7,"10h15"
2020-08-13,2020,"août","Fiume Santu",09:00:00,"Voilier","ancre","18<L<24",0,7,"10h15"
2020-08-13,2020,"août","Fiume Santu",09:00:00,"Voilier","ancre","24<L<45",0,7,"10h15"
2020-08-13,2020,"août","Fiume Santu",09:00:00,"Voilier","ancre","L>45",0,7,"10h15"
2020-08-13,2020,"août","Fiume Santu",09:00:00,"Voilier","bouee","L<8",NA,NA,"10h15"
2020-08-13,2020,"août","Fiume Santu",09:00:00,"Voilier","bouee","8<L<18",NA,NA,"10h15"
2020-08-13,2020,"août","Fiume Santu",09:00:00,"Voilier","bouee","18<L<24",NA,NA,"10h15"
2020-08-13,2020,"août","Fiume Santu",09:00:00,"Voilier","bouee","24<L<45",NA,NA,"10h15"
2020-08-13,2020,"août","Fiume Santu",09:00:00,"Voilier","bouee","L>45",NA,NA,"10h15"
2020-08-13,2020,"août","Fiume Santu",09:00:00,"Voilier","navigation","L<8",NA,NA,"10h15"
2020-08-13,2020,"août","Fiume Santu",09:00:00,"Voilier","navigation","8<L<18",NA,NA,"10h15"
2020-08-13,2020,"août","Fiume Santu",09:00:00,"Voilier","navigation","18<L<24",NA,NA,"10h15"
2020-08-13,2020,"août","Fiume Santu",09:00:00,"Voilier","navigation","24<L<45",NA,NA,"10h15"
2020-08-13,2020,"août","Fiume Santu",09:00:00,"Voilier","navigation","L>45",NA,NA,"10h15"
2020-08-13,2020,"août","Fiume Santu",12:00:00,"Moteur","ancre","L<8",12,25,"12h55"
2020-08-13,2020,"août","Fiume Santu",12:00:00,"Moteur","ancre","8<L<18",13,25,"12h55"
2020-08-13,2020,"août","Fiume Santu",12:00:00,"Moteur","ancre","18<L<24",0,25,"12h55"
2020-08-13,2020,"août","Fiume Santu",12:00:00,"Moteur","ancre","24<L<45",0,25,"12h55"
2020-08-13,2020,"août","Fiume Santu",12:00:00,"Moteur","ancre","L>45",0,25,"12h55"
2020-08-13,2020,"août","Fiume Santu",12:00:00,"Moteur","bouee","L<8",NA,NA,"12h55"
2020-08-13,2020,"août","Fiume Santu",12:00:00,"Moteur","bouee","8<L<18",NA,NA,"12h55"
2020-08-13,2020,"août","Fiume Santu",12:00:00,"Moteur","bouee","18<L<24",NA,NA,"12h55"
2020-08-13,2020,"août","Fiume Santu",12:00:00,"Moteur","bouee","24<L<45",NA,NA,"12h55"
2020-08-13,2020,"août","Fiume Santu",12:00:00,"Moteur","bouee","L>45",NA,NA,"12h55"
2020-08-13,2020,"août","Fiume Santu",12:00:00,"Moteur","navigation","L<8",NA,NA,"12h55"
2020-08-13,2020,"août","Fiume Santu",12:00:00,"Moteur","navigation","8<L<18",NA,NA,"12h55"
2020-08-13,2020,"août","Fiume Santu",12:00:00,"Moteur","navigation","18<L<24",NA,NA,"12h55"
2020-08-13,2020,"août","Fiume Santu",12:00:00,"Moteur","navigation","24<L<45",NA,NA,"12h55"
2020-08-13,2020,"août","Fiume Santu",12:00:00,"Moteur","navigation","L>45",NA,NA,"12h55"
2020-08-13,2020,"août","Fiume Santu",12:00:00,"Voilier","ancre","L<8",0,8,"12h55"
2020-08-13,2020,"août","Fiume Santu",12:00:00,"Voilier","ancre","8<L<18",8,8,"12h55"
2020-08-13,2020,"août","Fiume Santu",12:00:00,"Voilier","ancre","18<L<24",0,8,"12h55"
2020-08-13,2020,"août","Fiume Santu",12:00:00,"Voilier","ancre","24<L<45",0,8,"12h55"
2020-08-13,2020,"août","Fiume Santu",12:00:00,"Voilier","ancre","L>45",0,8,"12h55"
2020-08-13,2020,"août","Fiume Santu",12:00:00,"Voilier","bouee","L<8",NA,NA,"12h55"
2020-08-13,2020,"août","Fiume Santu",12:00:00,"Voilier","bouee","8<L<18",NA,NA,"12h55"
2020-08-13,2020,"août","Fiume Santu",12:00:00,"Voilier","bouee","18<L<24",NA,NA,"12h55"
2020-08-13,2020,"août","Fiume Santu",12:00:00,"Voilier","bouee","24<L<45",NA,NA,"12h55"
2020-08-13,2020,"août","Fiume Santu",12:00:00,"Voilier","bouee","L>45",NA,NA,"12h55"
2020-08-13,2020,"août","Fiume Santu",12:00:00,"Voilier","navigation","L<8",NA,NA,"12h55"
2020-08-13,2020,"août","Fiume Santu",12:00:00,"Voilier","navigation","8<L<18",NA,NA,"12h55"
2020-08-13,2020,"août","Fiume Santu",12:00:00,"Voilier","navigation","18<L<24",NA,NA,"12h55"
2020-08-13,2020,"août","Fiume Santu",12:00:00,"Voilier","navigation","24<L<45",NA,NA,"12h55"
