"date";"annee";"mois";"jour";"secteur";"horaire";"societes";"nombre_arrivees";"nombre_de_personnes";"ponton";"chenal";"observateurs";"commentaires";"commentaires_secteur"
2023-07-28;2023;"juillet";28;"Ghignu";09:00:00;"Particuliers";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";10:00:00;"Taxi beach";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";10:00:00;"Taxi boat (popeye/saleccia)";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";10:00:00;"Taxi plage";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";10:00:00;"Mare e Stagnu";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";10:00:00;"Quadrimarant";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";10:00:00;"Speed mare";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";10:00:00;"Spassighj'Agriate";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";10:00:00;"Cap Agriates";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";10:00:00;"Gaia promenade";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";10:00:00;"Autres societes";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";10:00:00;"Particuliers";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";11:00:00;"Taxi beach";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";11:00:00;"Taxi boat (popeye/saleccia)";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";11:00:00;"Taxi plage";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";11:00:00;"Mare e Stagnu";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";11:00:00;"Quadrimarant";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";11:00:00;"Speed mare";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";11:00:00;"Spassighj'Agriate";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";11:00:00;"Cap Agriates";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";11:00:00;"Gaia promenade";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";11:00:00;"Autres societes";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";11:00:00;"Particuliers";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";12:00:00;"Taxi beach";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";12:00:00;"Taxi boat (popeye/saleccia)";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";12:00:00;"Taxi plage";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";12:00:00;"Mare e Stagnu";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";12:00:00;"Quadrimarant";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";12:00:00;"Speed mare";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";12:00:00;"Spassighj'Agriate";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";12:00:00;"Cap Agriates";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";12:00:00;"Gaia promenade";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";12:00:00;"Autres societes";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";12:00:00;"Particuliers";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";13:00:00;"Taxi beach";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";13:00:00;"Taxi boat (popeye/saleccia)";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";13:00:00;"Taxi plage";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";13:00:00;"Mare e Stagnu";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";13:00:00;"Quadrimarant";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";13:00:00;"Speed mare";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";13:00:00;"Spassighj'Agriate";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";13:00:00;"Cap Agriates";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";13:00:00;"Gaia promenade";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";13:00:00;"Autres societes";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";13:00:00;"Particuliers";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";14:00:00;"Taxi beach";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";14:00:00;"Taxi boat (popeye/saleccia)";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";14:00:00;"Taxi plage";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";14:00:00;"Mare e Stagnu";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";14:00:00;"Quadrimarant";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";14:00:00;"Speed mare";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";14:00:00;"Spassighj'Agriate";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";14:00:00;"Cap Agriates";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";14:00:00;"Gaia promenade";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";14:00:00;"Autres societes";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";14:00:00;"Particuliers";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";15:00:00;"Taxi beach";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";15:00:00;"Taxi boat (popeye/saleccia)";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";15:00:00;"Taxi plage";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";15:00:00;"Mare e Stagnu";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";15:00:00;"Quadrimarant";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";15:00:00;"Speed mare";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";15:00:00;"Spassighj'Agriate";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";15:00:00;"Cap Agriates";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";15:00:00;"Gaia promenade";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";15:00:00;"Autres societes";1;12;NA;NA;NA;"Balagne aventure Corsica";NA
2023-07-28;2023;"juillet";28;"Ghignu";15:00:00;"Particuliers";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";16:00:00;"Taxi beach";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";16:00:00;"Taxi boat (popeye/saleccia)";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";16:00:00;"Taxi plage";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";16:00:00;"Mare e Stagnu";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";16:00:00;"Quadrimarant";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";16:00:00;"Speed mare";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";16:00:00;"Spassighj'Agriate";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";16:00:00;"Cap Agriates";0;0;NA;NA;NA;"Ou lui ou Perla nera (bateau noir) En transit, observe de loin depuis ghignu en direction de Saleccia";NA
2023-07-28;2023;"juillet";28;"Ghignu";16:00:00;"Gaia promenade";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Ghignu";16:00:00;"Autres societes";1;12;NA;NA;NA;"Balagne aventure Corsica Discussion de bateau a bateau avec le capitaine, ils ne vont plus a Saleccia depuis la mise en place du balisage, trop contraignant , trop de monde au meme endroit. Vont sur Ghignu, plus sauvage";NA
2023-07-28;2023;"juillet";28;"Ghignu";16:00:00;"Particuliers";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";09:00:00;"U Saleccia";1;187;1;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";09:00:00;"Taxi beach";1;9;1;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";09:00:00;"Taxi boat (popeye/saleccia)";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";09:00:00;"Taxi plage";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";09:00:00;"Mare e Stagnu";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";09:00:00;"Quadrimarant";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";09:00:00;"Speed mare";1;4;1;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";09:00:00;"Spassighj'Agriate";2;8;2;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";09:00:00;"Cap Agriates";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";09:00:00;"Perlanera";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";09:00:00;"Autres societes";0;0;0;0;NA;"Livraison cabane du Lotu";NA
2023-07-28;2023;"juillet";28;"Lotu";09:00:00;"Particuliers";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";10:00:00;"U Saleccia";2;291;2;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";10:00:00;"Taxi beach";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";10:00:00;"Taxi boat (popeye/saleccia)";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";10:00:00;"Taxi plage";1;2;1;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";10:00:00;"Mare e Stagnu";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";10:00:00;"Quadrimarant";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";10:00:00;"Speed mare";1;5;1;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";10:00:00;"Spassighj'Agriate";2;9;2;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";10:00:00;"Cap Agriates";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";10:00:00;"Perlanera";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";10:00:00;"Autres societes";0;0;0;0;NA;"Livraison cabane du Lotu";NA
2023-07-28;2023;"juillet";28;"Lotu";10:00:00;"Particuliers";1;6;0;1;NA;"+2 seabob, 2 paddle (Mezzanu) et 1 jet chenal (Lotu)";NA
2023-07-28;2023;"juillet";28;"Lotu";11:00:00;"U Saleccia";2;268;1;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";11:00:00;"Taxi beach";2;6;2;0;NA;"Arrivent en meme temps";NA
2023-07-28;2023;"juillet";28;"Lotu";11:00:00;"Taxi boat (popeye/saleccia)";1;0;1;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";11:00:00;"Taxi plage";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";11:00:00;"Mare e Stagnu";1;2;0;1;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";11:00:00;"Quadrimarant";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";11:00:00;"Speed mare";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";11:00:00;"Spassighj'Agriate";1;8;1;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";11:00:00;"Cap Agriates";1;8;0;1;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";11:00:00;"Perlanera";1;5;1;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";11:00:00;"Autres societes";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";11:00:00;"Particuliers";7;24;3;4;NA;"Navette sur la plage";NA
2023-07-28;2023;"juillet";28;"Lotu";12:00:00;"U Saleccia";1;110;1;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";12:00:00;"Taxi beach";1;8;1;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";12:00:00;"Taxi boat (popeye/saleccia)";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";12:00:00;"Taxi plage";1;0;1;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";12:00:00;"Mare e Stagnu";1;2;0;1;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";12:00:00;"Quadrimarant";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";12:00:00;"Speed mare";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";12:00:00;"Spassighj'Agriate";1;9;1;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";12:00:00;"Cap Agriates";1;3;0;1;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";12:00:00;"Perlanera";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";12:00:00;"Autres societes";1;12;1;0;NA;"Bateau de location avec skipper : debarque passagers et repart a st flo";NA
2023-07-28;2023;"juillet";28;"Lotu";12:00:00;"Particuliers";5;10;0;5;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";13:00:00;"U Saleccia";1;90;1;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";13:00:00;"Taxi beach";1;6;1;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";13:00:00;"Taxi boat (popeye/saleccia)";1;9;0;1;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";13:00:00;"Taxi plage";1;7;1;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";13:00:00;"Mare e Stagnu";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";13:00:00;"Quadrimarant";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";13:00:00;"Speed mare";1;5;1;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";13:00:00;"Spassighj'Agriate";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";13:00:00;"Cap Agriates";1;1;0;1;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";13:00:00;"Perlanera";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";13:00:00;"Autres societes";1;10;1;0;NA;"Chantier naval de Calvi";NA
2023-07-28;2023;"juillet";28;"Lotu";13:00:00;"Particuliers";3;17;2;1;NA;"Meme bateau avec skipper (9 personnes). 1 particulier amarre qu chenal";NA
2023-07-28;2023;"juillet";28;"Lotu";14:00:00;"U Saleccia";1;80;1;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";14:00:00;"Taxi beach";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";14:00:00;"Taxi boat (popeye/saleccia)";2;16;0;2;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";14:00:00;"Taxi plage";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";14:00:00;"Mare e Stagnu";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";14:00:00;"Quadrimarant";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";14:00:00;"Speed mare";1;5;1;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";14:00:00;"Spassighj'Agriate";2;11;2;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";14:00:00;"Cap Agriates";1;3;0;1;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";14:00:00;"Perlanera";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";14:00:00;"Autres societes";1;4;1;0;NA;"Skipper meme bateau qui fait les allers/retours";NA
2023-07-28;2023;"juillet";28;"Lotu";14:00:00;"Particuliers";1;9;1;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";15:00:00;"U Saleccia";1;37;1;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";15:00:00;"Taxi beach";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";15:00:00;"Taxi boat (popeye/saleccia)";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";15:00:00;"Taxi plage";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";15:00:00;"Mare e Stagnu";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";15:00:00;"Quadrimarant";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";15:00:00;"Speed mare";1;6;1;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";15:00:00;"Spassighj'Agriate";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";15:00:00;"Cap Agriates";1;8;0;1;NA;"Parti parler a Leila de maniere agressive";NA
2023-07-28;2023;"juillet";28;"Lotu";15:00:00;"Perlanera";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";15:00:00;"Autres societes";1;6;1;0;NA;"Avec skipper";NA
2023-07-28;2023;"juillet";28;"Lotu";15:00:00;"Particuliers";2;9;2;0;NA;"+4 jet avec moniteur + 2 plaisanciers ancres dans le chenal";NA
2023-07-28;2023;"juillet";28;"Lotu";16:00:00;"U Saleccia";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";16:00:00;"Taxi beach";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";16:00:00;"Taxi boat (popeye/saleccia)";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";16:00:00;"Taxi plage";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";16:00:00;"Mare e Stagnu";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";16:00:00;"Quadrimarant";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";16:00:00;"Speed mare";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";16:00:00;"Spassighj'Agriate";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";16:00:00;"Cap Agriates";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";16:00:00;"Perlanera";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";16:00:00;"Autres societes";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Lotu";16:00:00;"Particuliers";0;0;0;0;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";09:00:00;"Taxi beach";1;19;NA;NA;NA;"Explication que l'autre bateau est en panne";NA
2023-07-28;2023;"juillet";28;"Saleccia";09:00:00;"Taxi boat (popeye/saleccia)";3;33;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";09:00:00;"Taxi plage";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";09:00:00;"Mare e Stagnu";1;11;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";09:00:00;"Quadrimarant";1;11;NA;NA;NA;"Ancrage chenal";NA
2023-07-28;2023;"juillet";28;"Saleccia";09:00:00;"Speed mare";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";09:00:00;"Spassighj'Agriate";2;12;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";09:00:00;"Cap Agriates";1;10;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";09:00:00;"Gaia promenade";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";09:00:00;"Perlanera";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";09:00:00;"Autres societes";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";09:00:00;"Particuliers";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";10:00:00;"Taxi beach";2;23;NA;NA;NA;"ancrage chenal";NA
2023-07-28;2023;"juillet";28;"Saleccia";10:00:00;"Taxi boat (popeye/saleccia)";3;35;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";10:00:00;"Taxi plage";1;10;NA;NA;NA;"Ancrage chenal";NA
2023-07-28;2023;"juillet";28;"Saleccia";10:00:00;"Mare e Stagnu";1;11;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";10:00:00;"Quadrimarant";1;12;NA;NA;NA;"Ancrage chenal";NA
2023-07-28;2023;"juillet";28;"Saleccia";10:00:00;"Speed mare";1;9;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";10:00:00;"Spassighj'Agriate";2;17;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";10:00:00;"Cap Agriates";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";10:00:00;"Gaia promenade";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";10:00:00;"Perlanera";1;9;NA;NA;NA;"Anciennement Jo le taxi";NA
2023-07-28;2023;"juillet";28;"Saleccia";10:00:00;"Autres societes";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";10:00:00;"Particuliers";3;13;NA;NA;NA;"Un jet ancre dans la zone d'attente des taxi-boat";NA
2023-07-28;2023;"juillet";28;"Saleccia";11:00:00;"Taxi beach";2;11;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";11:00:00;"Taxi boat (popeye/saleccia)";4;36;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";11:00:00;"Taxi plage";1;11;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";11:00:00;"Mare e Stagnu";1;9;NA;NA;NA;"Ancrage chenal";NA
2023-07-28;2023;"juillet";28;"Saleccia";11:00:00;"Quadrimarant";1;11;NA;NA;NA;"Ancrage chenal";NA
2023-07-28;2023;"juillet";28;"Saleccia";11:00:00;"Speed mare";1;11;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";11:00:00;"Spassighj'Agriate";2;16;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";11:00:00;"Cap Agriates";1;12;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";11:00:00;"Gaia promenade";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";11:00:00;"Perlanera";1;4;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";11:00:00;"Autres societes";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";11:00:00;"Particuliers";7;43;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";12:00:00;"Taxi beach";2;19;NA;NA;NA;"Ancrage chenal";NA
2023-07-28;2023;"juillet";28;"Saleccia";12:00:00;"Taxi boat (popeye/saleccia)";4;40;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";12:00:00;"Taxi plage";1;13;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";12:00:00;"Mare e Stagnu";1;9;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";12:00:00;"Quadrimarant";1;13;NA;NA;NA;"Ancrage chenal";NA
2023-07-28;2023;"juillet";28;"Saleccia";12:00:00;"Speed mare";1;10;NA;NA;NA;"Ancrage chenal";NA
2023-07-28;2023;"juillet";28;"Saleccia";12:00:00;"Spassighj'Agriate";2;13;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";12:00:00;"Cap Agriates";1;11;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";12:00:00;"Gaia promenade";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";12:00:00;"Perlanera";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";12:00:00;"Autres societes";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";12:00:00;"Particuliers";4;18;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";13:00:00;"Taxi beach";2;19;NA;NA;NA;"Ancrage chenal";NA
2023-07-28;2023;"juillet";28;"Saleccia";13:00:00;"Taxi boat (popeye/saleccia)";4;39;NA;NA;NA;"Ancrage chenal";NA
2023-07-28;2023;"juillet";28;"Saleccia";13:00:00;"Taxi plage";1;8;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";13:00:00;"Mare e Stagnu";1;12;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";13:00:00;"Quadrimarant";1;12;NA;NA;NA;"Ancrage chenal";NA
2023-07-28;2023;"juillet";28;"Saleccia";13:00:00;"Speed mare";1;8;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";13:00:00;"Spassighj'Agriate";2;15;NA;NA;NA;"ancrage chenal - 8 personnes restees a bord";NA
2023-07-28;2023;"juillet";28;"Saleccia";13:00:00;"Cap Agriates";1;12;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";13:00:00;"Gaia promenade";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";13:00:00;"Perlanera";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";13:00:00;"Autres societes";0;0;NA;NA;NA;NA;NA
2023-07-28;2023;"juillet";28;"Saleccia";13:00:00;"Particuliers";3;17;NA;NA;NA;NA;NA
